,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
46,5,1,46,117,survey-likert,117,494196,3405.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,10.0,37.0,30.0,-0.08713132787805415,0.10086230368612295,3
49,5,1,49,124,survey-likert,124,520909,3880.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,6.0,30.0,28.0,-0.057429071256259116,-0.06587767890122474,4
47,5,1,47,182,survey-likert,182,757573,2458.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,9.0,5.0,14.0,36.0,0.3061313293586013,-0.01016146616706509,5
50,5,1,50,49,survey-likert,49,210221,2086.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,9.0,11.0,37.0,24.0,0.013251352693983,0.08073322404663628,1
53,5,1,53,77,survey-likert,77,320125,3025.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,7.0,31.0,28.0,0.2643575235297016,0.15275573919373855,2
54,5,1,54,102,survey-likert,102,429077,2914.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,10.0,6.0,42.0,47.0,0.009520467348962532,0.009744781282069587,3
51,5,1,51,133,survey-likert,133,555277,1914.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,6.0,32.0,26.0,-0.049541832247958974,-0.06709557811454071,4
52,5,1,52,170,survey-likert,170,709973,3313.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,5.0,7.0,29.0,15.0,0.05064662471080765,0.15995781159153158,5
2,6,1,2,34,survey-likert,34,406015,4206.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,8.0,7.0,18.0,19.0,0.18000790369865677,-0.026428346840905014,1
3,6,1,3,65,survey-likert,65,541608,2125.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,9.0,6.0,16.0,10.0,-0.11769092449415071,0.138720109357839,2
0,6,1,0,93,survey-likert,93,654310,2171.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,7.0,7.0,24.0,4.0,0.08933275652801015,0.03232374227960886,3
4,6,1,4,139,survey-likert,139,889720,8105.0,16.666666666666668,0.0,question_agency,question_agency_7_Lickert,16.666666666666668,5.0,5.0,4.0,7.0,-0.08045393327559903,-0.5071513432965222,4
1,6,1,1,185,survey-likert,185,1081557,2274.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,4.0,7.0,18.0,13.0,-0.1447089045201636,-0.07141105143472191,5
5,6,1,5,49,survey-likert,49,465238,1770.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,6.0,6.0,16.0,22.0,-0.1966413038847563,0.07283414411199018,1
8,6,1,8,59,survey-likert,59,518751,3601.0,33.333333333333336,0.1,question_agency,question_agency_7_Lickert,23.333333333333336,5.0,8.0,10.0,13.0,0.4624150934115336,-0.19981187033902348,2
6,6,1,6,96,survey-likert,96,665646,2323.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,9.0,6.0,8.0,8.0,-0.2842730028735271,0.16682551295293852,3
9,6,1,9,148,survey-likert,148,934389,1873.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,7.0,6.0,14.0,16.0,0.03232457541982664,0.13897673711456757,4
7,6,1,7,176,survey-likert,176,1047989,2117.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,7.0,8.0,19.0,9.0,0.12312434727970721,0.060318260673682025,5
12,6,1,12,46,survey-likert,46,454454,3424.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,10.0,8.0,17.0,8.0,0.04424654535338388,0.0827706649383963,1
10,6,1,10,62,survey-likert,62,530470,2711.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,6.0,9.0,17.0,6.0,0.2776918338366024,0.40238907308125493,2
11,6,1,11,105,survey-likert,105,703590,4742.0,33.333333333333336,0.2,question_agency,question_agency_7_Lickert,13.333333333333336,6.0,7.0,8.0,12.0,0.3048464633131729,0.09111897658163264,3
14,6,1,14,145,survey-likert,145,923510,3726.0,33.333333333333336,0.2,question_agency,question_agency_7_Lickert,13.333333333333336,3.0,4.0,15.0,9.0,-0.16808671242036194,-0.11146695837047561,4
13,6,1,13,179,survey-likert,179,1059437,2433.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,6.0,7.0,5.0,21.0,-0.16360417172806724,0.11565170674204898,5
15,6,1,15,43,survey-likert,43,442014,2792.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,6.0,6.0,15.0,10.0,-0.22425753516896657,0.046641622737513905,1
19,6,1,19,56,survey-likert,56,506134,3114.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,8.0,8.0,7.0,16.0,0.03337753323048604,0.03747327361926894,2
18,6,1,18,108,survey-likert,108,719323,6722.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,6.0,6.0,6.0,11.0,-0.3437819384317528,-0.11787954859674471,3
17,6,1,17,154,survey-likert,154,959333,4074.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,9.0,9.0,11.0,8.0,-0.13005674761793248,0.20363443309633264,4
16,6,1,16,182,survey-likert,182,1070269,1816.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,9.0,6.0,14.0,10.0,-0.25871307519904985,-0.11690115524940822,5
23,6,1,23,28,survey-likert,28,378543,2833.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,7.0,4.0,11.0,11.0,0.14374368627076106,0.054270570590674014,1
24,6,1,24,80,survey-likert,80,599838,1919.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,10.0,8.0,10.0,11.0,0.057747454218452204,0.2655472733454227,2
20,6,1,20,117,survey-likert,117,768957,2314.0,33.333333333333336,0.4,question_agency,question_agency_7_Lickert,-6.666666666666664,7.0,6.0,13.0,12.0,0.04459769315484192,0.2926116584328836,3
21,6,1,21,130,survey-likert,130,828716,2470.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,10.0,6.0,7.0,14.0,-0.02075200166711165,-0.14469175042890078,4
22,6,1,22,173,survey-likert,173,1036854,1762.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,7.0,6.0,11.0,12.0,-0.06576144941770856,-0.0835842600407834,5
28,6,1,28,25,survey-likert,25,366704,2891.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,9.0,10.0,12.0,7.0,-0.614156421299683,-0.07124569692128108,1
25,6,1,25,86,survey-likert,86,623869,2154.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,4.0,6.0,9.0,6.0,0.3343245369604689,-0.3037185708390799,2
26,6,1,26,90,survey-likert,90,643126,5724.0,33.333333333333336,0.5,question_agency,question_agency_7_Lickert,-16.666666666666664,7.0,5.0,17.0,5.0,-0.6299307523052673,0.36628282967061365,3
27,6,1,27,133,survey-likert,133,840526,2792.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,9.0,6.0,14.0,10.0,0.14257745432709454,-0.3529731704713752,4
29,6,1,29,158,survey-likert,158,974054,4063.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,8.0,5.0,12.0,11.0,-0.02708641332767425,-0.2469081345762229,5
32,6,1,32,52,survey-likert,52,489270,15019.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,8.0,5.0,14.0,11.0,0.02248335443767847,-0.29784339367965773,1
33,6,1,33,83,survey-likert,83,612702,3849.0,16.666666666666668,0.6,question_agency,question_agency_7_Lickert,-43.33333333333333,7.0,7.0,7.0,6.0,-0.020517514859743246,-0.4054190047867029,2
34,6,1,34,114,survey-likert,114,757630,2225.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,9.0,7.0,7.0,10.0,0.7360127813497,-0.11701807543124988,3
30,6,1,30,151,survey-likert,151,946246,2844.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,6.0,6.0,10.0,8.0,0.33260114079469977,0.10439271364620892,4
31,6,1,31,188,survey-likert,188,1094670,4100.0,33.333333333333336,0.6,question_agency,question_agency_7_Lickert,-26.666666666666664,5.0,7.0,9.0,10.0,0.2652294658791282,0.0962772607778191,5
35,6,1,35,22,survey-likert,22,354799,6886.0,66.66666666666667,0.7,question_agency,question_agency_7_Lickert,-3.3333333333333286,6.0,8.0,6.0,9.0,0.3422851697063144,0.3026061733317103,1
38,6,1,38,77,survey-likert,77,588903,2552.0,50.0,0.7,question_agency,question_agency_7_Lickert,-20.0,6.0,8.0,7.0,8.0,0.4422099042396216,0.01010458487914902,2
37,6,1,37,111,survey-likert,111,746382,18040.0,50.0,0.7,question_agency,question_agency_7_Lickert,-20.0,10.0,4.0,7.0,4.0,0.044672568439102625,-0.349390133232175,3
36,6,1,36,127,survey-likert,127,817228,8857.0,66.66666666666667,0.7,question_agency,question_agency_7_Lickert,-3.3333333333333286,5.0,5.0,5.0,8.0,0.09541395227817287,-0.44944893054384594,4
39,6,1,39,164,survey-likert,164,996886,2476.0,66.66666666666667,0.7,question_agency,question_agency_7_Lickert,-3.3333333333333286,6.0,7.0,5.0,9.0,0.5613361892822817,-0.45214245460813046,5
40,6,1,40,40,survey-likert,40,430206,3300.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,6.0,7.0,8.0,9.0,0.6476858584876742,-0.4013116503389423,1
43,6,1,43,74,survey-likert,74,577341,2099.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,4.0,4.0,5.0,5.0,-0.21734462083945386,-0.47465497320172884,2
42,6,1,42,99,survey-likert,99,676911,2247.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,4.0,7.0,7.0,7.0,0.4683087050464604,-0.3491230447174043,3
41,6,1,41,136,survey-likert,136,872586,23040.0,33.333333333333336,0.8,question_agency,question_agency_7_Lickert,-46.666666666666664,9.0,9.0,5.0,9.0,0.3348164465748308,0.1166109081579054,4
44,6,1,44,161,survey-likert,161,985398,2333.0,83.33333333333333,0.8,question_agency,question_agency_7_Lickert,3.3333333333333286,6.0,7.0,6.0,7.0,-0.2823837734643521,0.023864110508821472,5
45,6,1,45,37,survey-likert,37,417886,2860.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,6.0,8.0,11.0,10.0,-0.5576094608514796,0.13951703490466316,1
49,6,1,49,68,survey-likert,68,553974,3351.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,8.0,7.0,7.0,-0.1542681834784586,0.17016575068012274,2
47,6,1,47,120,survey-likert,120,781147,3162.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,8.0,7.0,7.0,7.0,-0.3398915529183896,0.45951094236585505,3
48,6,1,48,124,survey-likert,124,799354,5433.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,8.0,8.0,9.0,4.0,0.27998981647426857,-0.23053386082332009,4
46,6,1,46,167,survey-likert,167,1013173,7266.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,8.0,9.0,6.0,11.0,0.21525985043509596,0.5502532680313691,5
53,6,1,53,31,survey-likert,31,392790,5236.0,83.33333333333333,1.0,question_agency,question_agency_7_Lickert,-16.66666666666667,5.0,7.0,5.0,5.0,-0.5240789529121482,0.03602407797060949,1
54,6,1,54,71,survey-likert,71,566230,3248.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,8.0,8.0,8.0,7.0,0.39627533939796444,-0.5806642419300073,2
52,6,1,52,102,survey-likert,102,689829,3899.0,83.33333333333333,1.0,question_agency,question_agency_7_Lickert,-16.66666666666667,6.0,7.0,5.0,8.0,-0.017815721016600037,0.1959227695861807,3
51,6,1,51,142,survey-likert,142,910758,12029.0,66.66666666666667,1.0,question_agency,question_agency_7_Lickert,-33.33333333333333,7.0,5.0,6.0,13.0,0.14014049584499477,0.6432448973830149,4
50,6,1,50,170,survey-likert,170,1026073,3879.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,4.0,8.0,8.0,-0.2790437503309115,-0.44598908482639893,5
3,7,1,3,46,survey-likert,46,253201,2242.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,3.0,7.0,7.0,5.0,0.20575107635381576,-0.06295011801355313,1
1,7,1,1,83,survey-likert,83,403340,1982.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,5.0,6.0,12.0,2.0,-0.3312266331588891,0.3063761469882594,2
4,7,1,4,93,survey-likert,93,438656,2567.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,6.0,9.0,8.0,0.0,0.2992054460961471,0.0,3
2,7,1,2,145,survey-likert,145,655035,4145.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,9.0,10.0,3.0,2.0,0.1601237808894446,-0.5246717224370986,4
0,7,1,0,188,survey-likert,188,851706,4152.0,66.66666666666667,0.0,question_agency,question_agency_7_Lickert,66.66666666666667,6.0,7.0,2.0,0.0,0.059234622898699074,0.0,5
9,7,1,9,34,survey-likert,34,204608,2806.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,7.0,4.0,4.0,9.0,0.1311958713996715,-0.18059249332091026,1
7,7,1,7,74,survey-likert,74,369656,2231.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,12.0,9.0,5.0,5.0,0.4604068519851816,0.13478966364255077,2
6,7,1,6,102,survey-likert,102,475976,3930.0,33.333333333333336,0.1,question_agency,question_agency_7_Lickert,23.333333333333336,6.0,4.0,8.0,2.0,0.03141543191990068,-0.1314593927609163,3
5,7,1,5,139,survey-likert,139,629051,4046.0,50.0,0.1,question_agency,question_agency_7_Lickert,40.0,8.0,5.0,9.0,7.0,0.5562466265640444,0.4632605873536591,4
8,7,1,8,176,survey-likert,176,798042,5674.0,33.333333333333336,0.1,question_agency,question_agency_7_Lickert,23.333333333333336,4.0,6.0,2.0,0.0,-0.5950916390682369,0.0,5
12,7,1,12,52,survey-likert,52,275633,1961.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,6.0,9.0,7.0,3.0,0.3658624272635482,0.2941148272340156,1
13,7,1,13,56,survey-likert,56,291913,4580.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,7.0,10.0,7.0,3.0,-0.1069344636563875,0.530344228458903,2
10,7,1,10,96,survey-likert,96,450696,3033.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,6.0,8.0,5.0,1.0,0.3651059061980249,0.24837783989448467,3
11,7,1,11,130,survey-likert,130,592031,2842.0,66.66666666666667,0.2,question_agency,question_agency_7_Lickert,46.66666666666667,7.0,7.0,5.0,2.0,0.33873587034222225,0.1709835456033532,4
14,7,1,14,167,survey-likert,167,756898,6887.0,83.33333333333333,0.2,question_agency,question_agency_7_Lickert,63.33333333333333,5.0,5.0,5.0,1.0,0.3700121855323157,0.04640970330588433,5
17,7,1,17,40,survey-likert,40,228665,3180.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,9.0,6.0,4.0,4.0,0.026326573676839094,0.2049413463463196,1
15,7,1,15,68,survey-likert,68,344796,2708.0,50.0,0.3,question_agency,question_agency_7_Lickert,20.0,9.0,9.0,10.0,7.0,0.18143180859997654,0.2892239665308062,2
16,7,1,16,114,survey-likert,114,525647,2484.0,0.0,0.3,question_agency,question_agency_7_Lickert,-30.0,7.0,5.0,4.0,0.0,-0.07996541605746263,0.0,3
18,7,1,18,142,survey-likert,142,641871,3812.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,8.0,7.0,3.0,1.0,0.2412694541052011,-0.24918417252702862,4
19,7,1,19,161,survey-likert,161,724431,4066.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,3.0,6.0,2.0,0.0,0.45100940209546964,0.0,5
24,7,1,24,37,survey-likert,37,216472,2847.0,0.0,0.4,question_agency,question_agency_7_Lickert,-40.0,6.0,6.0,5.0,4.0,-0.26972563592583704,-0.12815011584014457,1
23,7,1,23,62,survey-likert,62,319993,2788.0,33.333333333333336,0.4,question_agency,question_agency_7_Lickert,-6.666666666666664,8.0,9.0,13.0,3.0,-0.0236435927568548,-0.06352668487322688,2
22,7,1,22,105,survey-likert,105,487204,2213.0,66.66666666666667,0.4,question_agency,question_agency_7_Lickert,26.66666666666667,8.0,9.0,6.0,2.0,0.05875533602615469,-0.09246963715453735,3
21,7,1,21,154,survey-likert,154,696579,4000.0,33.333333333333336,0.4,question_agency,question_agency_7_Lickert,-6.666666666666664,9.0,8.0,4.0,2.0,0.37434954822920585,0.23268330376212956,4
20,7,1,20,170,survey-likert,170,769594,3675.0,0.0,0.4,question_agency,question_agency_7_Lickert,-40.0,8.0,5.0,3.0,0.0,0.43603487399549085,0.0,5
27,7,1,27,25,survey-likert,25,150380,2389.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,7.0,6.0,14.0,5.0,-0.16102638929562987,0.2086796479705188,1
25,7,1,25,80,survey-likert,80,392348,2460.0,33.333333333333336,0.5,question_agency,question_agency_7_Lickert,-16.666666666666664,11.0,8.0,6.0,4.0,0.39419354540215457,0.06780650154034629,2
28,7,1,28,111,survey-likert,111,514152,3226.0,33.333333333333336,0.5,question_agency,question_agency_7_Lickert,-16.666666666666664,6.0,4.0,7.0,2.0,-0.21140884052957143,0.07773149146638697,3
29,7,1,29,151,survey-likert,151,683559,2574.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,4.0,7.0,3.0,2.0,-0.12873798751063462,0.3123922137910698,4
26,7,1,26,158,survey-likert,158,711343,2920.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,7.0,7.0,6.0,6.0,0.4216324815704555,-0.48803880156455376,5
34,7,1,34,31,survey-likert,31,192781,3023.0,0.0,0.6,question_agency,question_agency_7_Lickert,-60.0,6.0,6.0,8.0,6.0,0.3337676582709308,-0.2555854080863209,1
31,7,1,31,71,survey-likert,71,358412,4599.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,8.0,10.0,6.0,4.0,0.39600747049669444,0.1765328139732915,2
32,7,1,32,117,survey-likert,117,537779,3116.0,66.66666666666667,0.6,question_agency,question_agency_7_Lickert,6.666666666666671,4.0,9.0,4.0,2.0,0.6157437209880872,0.3443808123647718,3
33,7,1,33,124,survey-likert,124,566835,3895.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,4.0,7.0,3.0,2.0,-0.23707897300259845,0.02765503771325888,4
30,7,1,30,182,survey-likert,182,824786,4932.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,9.0,8.0,2.0,0.0,0.05841898681588339,0.0,5
35,7,1,35,43,survey-likert,43,241949,4274.0,33.333333333333336,0.7,question_agency,question_agency_7_Lickert,-36.666666666666664,7.0,8.0,10.0,6.0,-0.5211899982808188,0.31182176001762696,1
38,7,1,38,77,survey-likert,77,380871,2207.0,50.0,0.7,question_agency,question_agency_7_Lickert,-20.0,5.0,10.0,8.0,8.0,-0.12061244683633829,0.48653759425617643,2
36,7,1,36,120,survey-likert,120,551467,4672.0,16.666666666666668,0.7,question_agency,question_agency_7_Lickert,-53.33333333333333,9.0,4.0,2.0,0.0,-0.20448462317424787,0.0,3
39,7,1,39,148,survey-likert,148,671967,7920.0,66.66666666666667,0.7,question_agency,question_agency_7_Lickert,-3.3333333333333286,5.0,8.0,6.0,4.0,0.4837084221933447,-0.20833692348591099,4
37,7,1,37,173,survey-likert,173,783362,4760.0,50.0,0.7,question_agency,question_agency_7_Lickert,-20.0,8.0,6.0,2.0,0.0,0.38749830309413874,0.0,5
41,7,1,41,28,survey-likert,28,180737,21333.0,33.333333333333336,0.8,question_agency,question_agency_7_Lickert,-46.666666666666664,7.0,6.0,12.0,6.0,0.1912182420467096,0.1348998241016933,1
42,7,1,42,86,survey-likert,86,414992,2644.0,83.33333333333333,0.8,question_agency,question_agency_7_Lickert,3.3333333333333286,7.0,8.0,10.0,4.0,0.6888420171172043,-0.12103360746559212,2
44,7,1,44,99,survey-likert,99,463020,3309.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,5.0,9.0,6.0,3.0,0.1548481794209309,-0.552677813846757,3
43,7,1,43,127,survey-likert,127,580179,4335.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,7.0,8.0,5.0,3.0,0.01807868999542768,-0.11845987751114481,4
40,7,1,40,179,survey-likert,179,810834,3776.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,5.0,5.0,2.0,0.0,0.5215070392633331,0.0,5
49,7,1,49,22,survey-likert,22,138977,4725.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,6.0,8.0,11.0,13.0,0.0936831557897103,-0.07244355400474795,1
47,7,1,47,65,survey-likert,65,333081,4076.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,5.0,7.0,9.0,8.0,-0.003129495003072757,0.12602284717144566,2
48,7,1,48,108,survey-likert,108,501916,5700.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,7.0,7.0,4.0,0.0712886272664928,-0.047440859361192696,3
45,7,1,45,136,survey-likert,136,615991,2759.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,5.0,7.0,5.0,-0.05568777495924942,0.013211476486602685,4
46,7,1,46,164,survey-likert,164,740979,7531.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,4.0,4.0,1.0,0.23982960593256372,0.3820680388052361,5
54,7,1,54,49,survey-likert,49,264664,2448.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,6.0,7.0,14.0,10.0,-0.03794000071855705,-0.18611181772544613,1
50,7,1,50,59,survey-likert,59,308181,7255.0,83.33333333333333,1.0,question_agency,question_agency_7_Lickert,-16.66666666666667,5.0,5.0,11.0,8.0,-0.06741604655914278,-0.5604838601660259,2
51,7,1,51,90,survey-likert,90,427077,1912.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,5.0,8.0,8.0,5.0,-0.18813023903329182,0.004905768766191689,3
52,7,1,52,133,survey-likert,133,604219,3173.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,6.0,6.0,4.0,-0.14964973527565892,-0.011118608557502067,4
53,7,1,53,185,survey-likert,185,838522,4722.0,66.66666666666667,1.0,question_agency,question_agency_7_Lickert,-33.33333333333333,6.0,5.0,5.0,2.0,-0.013434304849211348,-0.506011905045769,5
2,8,1,2,43,survey-likert,43,173380,2114.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,7.0,7.0,17.0,21.0,-0.084963091600357,-0.1734695780294416,1
4,8,1,4,68,survey-likert,68,260149,1571.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,6.0,5.0,26.0,33.0,-0.24049958313443773,-0.17000721076328384,2
1,8,1,1,93,survey-likert,93,345522,1871.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,8.0,6.0,15.0,16.0,0.10053533211845804,-0.09425100685267988,3
0,8,1,0,124,survey-likert,124,455028,2273.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,7.0,7.0,9.0,10.0,-0.1503640519833266,-0.007486474005623309,4
3,8,1,3,176,survey-likert,176,646346,1487.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,3.0,8.0,1.0,16.0,-0.07163220532348692,-0.02128131255914109,5
7,8,1,7,34,survey-likert,34,140941,1626.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,6.0,5.0,29.0,38.0,-0.3520929932227796,-0.22811241998999782,1
9,8,1,9,74,survey-likert,74,280990,1529.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,6.0,8.0,23.0,22.0,-0.151458464938637,-0.0915248999210153,2
8,8,1,8,108,survey-likert,108,397936,1316.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,7.0,5.0,20.0,20.0,-0.2880078136424273,0.002210439994599981,3
6,8,1,6,148,survey-likert,148,548174,1550.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,6.0,6.0,11.0,12.0,-0.0029993319351459863,0.08715459873058219,4
5,8,1,5,185,survey-likert,185,680593,1516.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,8.0,5.0,10.0,16.0,-0.20886254611855887,-0.136429835902567,5
10,8,1,10,28,survey-likert,28,119776,3538.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,9.0,9.0,19.0,21.0,0.3247254627540002,-0.02586769379072749,1
14,8,1,14,80,survey-likert,80,302690,1331.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,6.0,7.0,34.0,32.0,-0.3337434362110194,0.00928391251612605,2
12,8,1,12,90,survey-likert,90,334628,1516.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,6.0,9.0,27.0,32.0,-0.16736190577736046,-0.10826306772589629,3
13,8,1,13,151,survey-likert,151,558472,1291.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,9.0,4.0,12.0,12.0,0.08702336238199185,-0.16923218711032104,4
11,8,1,11,182,survey-likert,182,670058,3881.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,4.0,6.0,24.0,55.0,-0.38902575936571265,0.040137791631903036,5
18,8,1,18,52,survey-likert,52,205802,1509.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,8.0,5.0,18.0,19.0,0.018778351996625066,-0.12271047441998444,1
15,8,1,15,83,survey-likert,83,312707,1472.0,0.0,0.3,question_agency,question_agency_7_Lickert,-30.0,6.0,4.0,23.0,28.0,-0.1696985570594845,-0.16568894048301336,2
19,8,1,19,114,survey-likert,114,422352,1983.0,0.0,0.3,question_agency,question_agency_7_Lickert,-30.0,7.0,8.0,9.0,10.0,-0.051605465762778725,-0.20572873861250393,3
16,8,1,16,133,survey-likert,133,487487,2097.0,0.0,0.3,question_agency,question_agency_7_Lickert,0.0,9.0,5.0,18.0,15.0,0.26697665464300463,0.03175206084000484,4
17,8,1,17,167,survey-likert,167,611990,1213.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,6.0,4.0,27.0,26.0,-0.10327171591454302,0.006375430978327967,5
23,8,1,23,40,survey-likert,40,162246,1410.0,50.0,0.4,question_agency,question_agency_7_Lickert,10.0,8.0,10.0,19.0,33.0,-0.3794879947541886,0.04340286452843863,1
24,8,1,24,71,survey-likert,71,270498,1332.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,4.0,4.0,18.0,21.0,-0.3174391694241435,-0.28259658943629923,2
21,8,1,21,120,survey-likert,120,443136,1231.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,8.0,8.0,17.0,17.0,-0.11880536690178511,-0.07563330767253552,3
20,8,1,20,136,survey-likert,136,498690,2183.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,7.0,6.0,10.0,10.0,0.23909318565150753,-0.07038447452438158,4
22,8,1,22,179,survey-likert,179,657141,1781.0,0.0,0.4,question_agency,question_agency_7_Lickert,-40.0,7.0,4.0,27.0,27.0,-0.07843218848446774,-0.02727604514670388,5
